post_id,post_type,post_status,post_name,post_title,post_content,post_date,_ajci_origin,post_thumbnail,menu_order,title,h1,keywords,description,Menu_Category,Menu_SelectType,Menu_Product_Name,Menu_Product_Variation,Menu_Product_Price_Catchphrase,Menu_Product_Price_Catchphrase_Explanation,Fv_Group_Fv_Choice,Fv_Group_Fv_Img,Fv_Group_Fv_Img_Size,Fv_Group,LeftBottom_Fv_Group_Fv_Choice,LeftBottom_Fv_Group_Fv_Img,LeftBottom_Fv_Group_Fv_Img_Size,LeftBottom_Fv_Group,LeftBottom,RightBottom_Fv_Group_Fv_Choice,RightBottom_Fv_Group_Fv_Img,RightBottom_Fv_Group_Fv_Img_Size,RightBottom_Fv_Group,RightBottom,Menu_Product_Price_Breakdown,Menu_Product_Discount_Badge,Menu_Product_Price_Group_Menu_Product_Price_Tax,Menu_Product_Price_Group_Menu_Product_Price,Menu_Product_Price_Group_Menu_Product_At,Menu_Product_Price_Group,Menu_Product_Construction_Cost_Group_Menu_Product_Construction_Cost_Tax,Menu_Product_Construction_Cost_Group_Menu_Product_Construction_Cost,Menu_Product_Construction_Cost_Group_Menu_Product_Construction_Cost_At,Menu_Product_Construction_Cost_Group,Menu_Product_Total_Group_Menu_Product_Total_Tax,Menu_Product_Total_Group_Menu_Product_Total_Price,Menu_Product_Total_Group_Menu_Product_Total_Price_Equalizer,Menu_Product_Total_Group,Menu_Product_MSRP_Group_Menu_Product_MSRP_Tax,Menu_Product_MSRP_Group_Menu_Product_MSRP_Cost,Menu_Product_MSRP_Group_Menu_Product_MSRP_At,Menu_Product_MSRP_Group,Menu_Product_Price_Note,Menu_Sections,RightBottom_Fv_Group_Fv_Free,Menu_Price_Breakdown_Menu_Price_Breakdown_Product__Cost,Menu_Price_Breakdown_Menu_Price_Breakdown_Discount,Menu_Price_Breakdown_Menu_Price_Breakdown_Construction__Cost,Menu_Price_Breakdown_Menu_Price_Breakdown_Subsidy__Cost,Menu_Price_Breakdown,Fv_Group_Fv_Free,menu_product_construction_period,Menu_Product_Custom_Badge,Fv_Group_Fv_Subsidy_Fv_Subsidy_Number,Fv_Group_Fv_Subsidy_Fv_Subsidy_Limit,Fv_Group_Fv_Subsidy,Fv_Group_Fv_MakerGuarantee_Number,Fv_Group_Fv_MakerGuarantee_Max,Fv_Group_Fv_MakerGuarantee,Fv_Group_Fv_OrigGuarantee_Number,Fv_Group_Fv_OrigGuarantee_Max,Fv_Group_Fv_OrigGuarantee,LeftBottom_Fv_Group_Fv_Subsidy_Fv_Subsidy_Number,LeftBottom_Fv_Group_Fv_Subsidy_Fv_Subsidy_Limit,LeftBottom_Fv_Group_Fv_Subsidy,LeftBottom_Fv_Group_Fv_MakerGuarantee_Number,LeftBottom_Fv_Group_Fv_MakerGuarantee_Max,LeftBottom_Fv_Group_Fv_MakerGuarantee,LeftBottom_Fv_Group_Fv_OrigGuarantee_Number,LeftBottom_Fv_Group_Fv_OrigGuarantee_Max,LeftBottom_Fv_Group_Fv_OrigGuarantee,LeftBottom_Fv_Group_Fv_Free,RightBottom_Fv_Group_Fv_Subsidy_Fv_Subsidy_Number,RightBottom_Fv_Group_Fv_Subsidy_Fv_Subsidy_Limit,RightBottom_Fv_Group_Fv_Subsidy,RightBottom_Fv_Group_Fv_MakerGuarantee_Number,RightBottom_Fv_Group_Fv_MakerGuarantee_Max,RightBottom_Fv_Group_Fv_MakerGuarantee,RightBottom_Fv_Group_Fv_OrigGuarantee_Number,RightBottom_Fv_Group_Fv_OrigGuarantee_Max,RightBottom_Fv_Group_Fv_OrigGuarantee
72615,menu,publish,menu-035,シロアリ駆除｜名古屋で大切な住まいを床下から守る防蟻工事,,2026-05-14 12:40:14,http://kawayou-reform-com.check-xserver.jp,http://kawayou-reform-com.check-xserver.jp/wp-content/uploads/2026/05/9ff084b0c9cb04d20934b8d3bf94e1a3-1.jpg,23,シロアリ駆除｜名古屋の床下点検・防蟻工事なら川洋リフォーム,シロアリ駆除 名古屋で大切な住まいを床下から守る防蟻工事,,名古屋でシロアリ駆除をお考えの方へ。川洋リフォームでは床下点検から被害状況の確認、防蟻処理・木部補修まで対応。被害箇所や施工内容別の参考費用・特徴を多数掲載。現地調査・見積は無料です。,[404],0,シロアリ駆除,名古屋で大切な住まいを床下から守る防蟻工事,早めの一手でシロアリ被害拡大前に止める,"<p>シロアリ駆除を行うことで、目に見えない床下や壁内部で進行する被害を早期に食い止め、柱や土台といった建物の重要な構造を守ることができます。被害を放置した場合に発生する高額な修繕費や大規模工事を未然に防ぎ、結果的にコストを抑えることにもつながります。さらに、再発防止の処理や定期点検により、長期的に安心して暮らせる住環境と資産価値の維持を実現できるのが大きなメリットです。</p>
<p><scribe-shadow id=""crxjs-ext"" data-crx=""okfkdaglfjjjfefdcppliegebpoegaii"" style=""position: fixed; width: 0px; height: 0px; top: 0px; left: 0px; z-index: 2147483647; overflow: visible; visibility: visible;""></scribe-shadow></p>",3,,20,"{""field_677f1b83c6a4a"":""3"",""field_677f1bd0c6a53"":"""",""field_6858a63bd48fc"":""20"",""field_677f1ba6c6a4b"":{""field_677f1ba6c6a4c"":"""",""field_677f1ba6c6a4d"":0},""field_684276509841b"":{""field_684276bc9841c"":"""",""field_6842779fccbf4"":1},""field_684278629e087"":{""field_684278629e088"":"""",""field_684278629e089"":1},""field_677f1c00c6a54"":""<p>&nbsp;<\/p>\r\n<p><scribe-shadow id=\""crxjs-ext\"" data-crx=\""okfkdaglfjjjfefdcppliegebpoegaii\"" style=\""position: fixed; width: 0px; height: 0px; top: 0px; left: 0px; z-index: 2147483647; overflow: visible; visibility: visible;\""><\/scribe-shadow><\/p>"",""field_69e81897cd39c"":null}",1,,20,"{""field_677f1b83c6a4a"":""1"",""field_677f1bd0c6a53"":"""",""field_6858a63bd48fc"":""20"",""field_677f1ba6c6a4b"":{""field_677f1ba6c6a4c"":"""",""field_677f1ba6c6a4d"":0},""field_684276509841b"":{""field_684276bc9841c"":"""",""field_6842779fccbf4"":1},""field_684278629e087"":{""field_684278629e088"":"""",""field_684278629e089"":1},""field_677f1c00c6a54"":"""",""field_69e81897cd39c"":null}","{""field_677f25851d8a2_field_677f1ae7c6a49"":{""field_677f1b83c6a4a"":""1"",""field_677f1bd0c6a53"":"""",""field_6858a63bd48fc"":""20"",""field_677f1ba6c6a4b"":{""field_677f1ba6c6a4c"":"""",""field_677f1ba6c6a4d"":0},""field_684276509841b"":{""field_684276bc9841c"":"""",""field_6842779fccbf4"":1},""field_684278629e087"":{""field_684278629e088"":"""",""field_684278629e089"":1},""field_677f1c00c6a54"":"""",""field_69e81897cd39c"":null}}",3,,20,"{""field_677f1b83c6a4a"":""3"",""field_677f1bd0c6a53"":"""",""field_6858a63bd48fc"":""20"",""field_677f1ba6c6a4b"":{""field_677f1ba6c6a4c"":"""",""field_677f1ba6c6a4d"":0},""field_684276509841b"":{""field_684276bc9841c"":"""",""field_6842779fccbf4"":1},""field_684278629e087"":{""field_684278629e088"":"""",""field_684278629e089"":1},""field_677f1c00c6a54"":"""",""field_69e81897cd39c"":null}","{""field_677f26710ab3d_field_677f1ae7c6a49"":{""field_677f1b83c6a4a"":""3"",""field_677f1bd0c6a53"":"""",""field_6858a63bd48fc"":""20"",""field_677f1ba6c6a4b"":{""field_677f1ba6c6a4c"":"""",""field_677f1ba6c6a4d"":0},""field_684276509841b"":{""field_684276bc9841c"":"""",""field_6842779fccbf4"":1},""field_684278629e087"":{""field_684278629e088"":"""",""field_684278629e089"":1},""field_677f1c00c6a54"":"""",""field_69e81897cd39c"":null}}",2,2,2,8909,1,"{""field_653650db94f1c"":""2"",""field_653646fe1225e"":""8909"",""field_653646fe12296"":""1""}",1,,0,"{""field_653652f5125f3"":""1"",""field_653646fe199f2"":"""",""field_653646fe19a28"":""0""}",2,8909,9800,"{""field_66335c747d555"":""2"",""field_66335bef7d553"":""8909"",""field_668f5bbf953a6"":""9800""}",1,,0,"{""field_65419984d05aa"":""1"",""field_65419984d05ab"":"""",""field_65419984d05ac"":""0""}",,"[{""field_sec_h_text"":""シロアリ駆除・予防を行うメリット・効果"",""field_sec_blocks"":[{""acf_fc_layout"":""layout_text"",""field_blk_text_h3"":"""",""field_blk_text_content"":""<p>「4〜5月頃に家の中で羽アリを見かけた」「床の一部が歩くと軋む」「ご近所でシロアリ駆除をやっていたので、自分の家も心配」とお悩みではありませんか。<br \/>\r\nシロアリは柱や土台など住まいの大切な構造部分を食害し、気付かないうちに建物の寿命を縮めてしまうことがあります。手遅れになる前に適切な駆除・予防を行うことで、住まいを長持ちさせ、将来的な修繕費用を抑えることにつながります。ここでは、シロアリ対策によって得られる代表的な3つのメリットをご紹介します。<\/p>\r\n<p>&nbsp;<\/p>\r\n<h3><span><b>■ 主な効果とメリット<\/b><\/span><\/h3>\r\n<p>&nbsp;<\/p>\r\n<p><strong>✓ 家の資産価値を守り、将来の修繕費用を抑える<\/strong><br \/>\r\nシロアリの食害が進むと、柱や土台の交換など大規模な補修工事が必要になる場合があります。早期に駆除・予防を行うことで、住まいの状態を良好に保ち、将来的な修繕費用の負担軽減につながります。<\/p>\r\n<p>&nbsp;<\/p>\r\n<p><strong>✓ 住まいの耐久性を維持し、長く安心して暮らせる<\/strong><br \/>\r\n柱や土台は住宅を支える重要な部分です。シロアリ対策によって構造材の劣化を防ぐことで、住まい本来の性能を維持し、長く快適に暮らせる住環境づくりにつながります。<\/p>\r\n<p>&nbsp;<\/p>\r\n<p><strong>✓ 床下の湿気やカビ対策にもつながる<\/strong><br \/>\r\nシロアリが発生しやすい環境は「高温多湿」です。シロアリ対策とあわせて床下の換気や湿気対策を行うことで、カビやダニの発生を抑え、住まい全体をより快適な状態に保ちやすくなります。<\/p>""}]},{""field_sec_h_text"":""シロアリ駆除・予防の種類と選び方"",""field_sec_blocks"":[{""acf_fc_layout"":""layout_text"",""field_blk_text_h3"":"""",""field_blk_text_content"":""<p>シロアリの駆除では、現在の被害状況や、赤ちゃんやペットがいるかなどご家族のライフスタイルに合わせて最適な工法を選ぶことが大切です。代表的な2つの工法とその特徴を解説します。<\/p>\r\n<p>&nbsp;<\/p>\r\n<h3><span><b>■ シロアリ対策の主な工法と特徴<\/b><\/span><\/h3>\r\n<p>&nbsp;<\/p>\r\n<p><strong>✓ バリア工法（定番・即効性・低コスト）<\/strong><br \/>\r\n床下の土壌や木部に直接、シロアリを寄せ付けない、または死滅させる薬剤を散布や注入する最も標準的な工法です。現在すでに発生しているシロアリに対して即効性があり、費用を抑えつつ、まずは5年間しっかり家を守りたい方に最適です。<\/p>\r\n<p>&nbsp;<\/p>\r\n<p><strong>✓ ベイト工法（安心・毒餌設置・安全重視）<\/strong><br \/>\r\n家の周囲に設置した専用ステーションの餌をシロアリに巣へ持ち帰らせ、巣ごとの駆除を目指す工法です。室内への薬剤散布が不要なため、小さなお子様やペットのいるご家庭にも適しています。<br \/>\r\n床下に入る必要がないため、床下のない住宅や床下空間が狭い住宅でも施工可能です。<\/p>""}]},{""field_sec_h_text"":""シロアリ駆除・予防の工法別の説明と工事期間の目安"",""field_sec_blocks"":[{""acf_fc_layout"":""layout_text"",""field_blk_text_h3"":"""",""field_blk_text_content"":""<p>シロアリ対策の施工内容や工期は、お住まいの広さや建物の状況によって異なります。川洋リフォームでは、事前に床下の状態をしっかり調査し、お住まいに適したシロアリ駆除・予防プランをご提案しています。一般的な施工面積ごとの工期の目安を一覧にまとめましたので、ご検討の参考としてご覧ください。<br \/>\r\n詳しい施工内容や床下の無料調査については、川洋リフォームまでお気軽にお問い合わせください。<\/p>""},{""acf_fc_layout"":""layout_text"",""field_blk_text_h3"":"""",""field_blk_text_content"":""<table>\r\n<tbody>\r\n<tr>\r\n<td>\r\n<p style=\""text-align: center;\""><b>設置タイプ（工法・目的）<\/b><\/p>\r\n<\/td>\r\n<td>\r\n<p style=\""text-align: center;\""><b>工事期間の目安<\/b><\/p>\r\n<\/td>\r\n<td>\r\n<p style=\""text-align: center;\""><b>備考・注意点<\/b><\/p>\r\n<\/td>\r\n<\/tr>\r\n<tr>\r\n<td>\r\n<p><b>液剤バリア工法<\/b><\/p>\r\n<p><span style=\""font-weight: 400;\"">（標準駆除・予防）<\/span><\/p>\r\n<\/td>\r\n<td>\r\n<p><span style=\""font-weight: 400;\"">半日〜1日<\/span><\/p>\r\n<\/td>\r\n<td>\r\n<p><span style=\""font-weight: 400;\"">最も手軽に施工できる標準的なプランです。床下点検口から潜って一気に作業するため、生活への影響を最小限に抑えられます。<\/span><\/p>\r\n<\/td>\r\n<\/tr>\r\n<tr>\r\n<td>\r\n<p><b>ベイト工法<\/b><\/p>\r\n<p><span style=\""font-weight: 400;\"">（安心・毒餌設置・安全重視）<\/span><\/p>\r\n<\/td>\r\n<td>\r\n<p><span style=\""font-weight: 400;\"">半日<\/span><\/p>\r\n<\/td>\r\n<td>\r\n<p><span style=\""font-weight: 400;\"">施工面積やおうちの外周の長さに合わせて設計するプランです。部分的な駆除や、コンパクトな平屋・おうちでも一連の基本工事を網羅します。<\/span><\/p>\r\n<\/td>\r\n<\/tr>\r\n<tr>\r\n<td>\r\n<p><b>床下環境改善・補強パック<\/b><\/p>\r\n<p><span style=\""font-weight: 400;\"">（湿気対策・木部補強）<\/span><\/p>\r\n<\/td>\r\n<td>\r\n<p><span style=\""font-weight: 400;\"">約1日〜2日<\/span><\/p>\r\n<\/td>\r\n<td>\r\n<p><span style=\""font-weight: 400;\"">シロアリ被害が進んで脆くなった柱の補強や、再発を防ぐための床下調湿・換気ファン設置を組み合わせた総合的な補修プランです。<\/span><\/p>\r\n<\/td>\r\n<\/tr>\r\n<\/tbody>\r\n<\/table>\r\n<p>※詳しい内容や費用は、建坪や構造を現地調査にて確認したのち、ご提案をいたします。対応エリアや現場状況によって変動する場合もあるため、まずは現地調査にて正確な状況を算出いたします。<\/p>""}]},{""field_sec_h_text"":""シロアリ駆除が名古屋の住まいメンテナンスで選ばれる理由"",""field_sec_blocks"":[{""acf_fc_layout"":""layout_text"",""field_blk_text_h3"":"""",""field_blk_text_content"":""<p data-path-to-node=\""6\"">シロアリ駆除は、床下などで静かに進む被害を食い止め、建物の重要な構造を守るための工事です。川洋リフォームがおすすめする理由は、的確な調査と薬剤処理により、名古屋のご家庭の安心な暮らしを維持する点にあります。<\/p>\r\n<p data-path-to-node=\""7\"">早期に対策を行うことで、大きな被害を防ぎながら大切なお住まいをきれいに保てます。将来の修繕コストを抑え、安全に住み続けたい方へ。以下に主な特長をご紹介します。<\/p>""},{""acf_fc_layout"":""layout_item_list"",""field_blk_list_h3"":"""",""field_blk_list_pc_cols"":""3"",""field_blk_list_sp_cols"":""1"",""field_blk_list_gap"":""medium"",""field_blk_list_items"":[{""field_blk_item_img"":""http:\/\/kawayou-reform-com.check-xserver.jp\/wp-content\/uploads\/2026\/05\/49869f429542dad03d0f864f1d6c63aa-1.jpg"",""field_blk_item_img_sp"":"""",""field_blk_item_ar"":"""",""field_blk_item_fit"":""cover"",""field_blk_item_pop"":""0"",""field_blk_item_link"":"""",""field_blk_item_title"":""見えないところで進むシロアリ被害"",""field_blk_item_text"":""<p data-start=\""60\"" data-end=\""191\"">シロアリ被害は、普段目に見えない床下や壁の内側、水まわりなどで静かに進行します。湿気の多い場所や通気の悪い環境では特に発生しやすく、気づいたときには柱や土台が深刻なダメージを受けていることも少なくありません。玄関や畳の下、庭の木材など、意外な場所も被害の温床になります。早期発見が難しいからこそ、定期的な点検と早めの対策が住まいを守る重要なポイントです。<\/p>\r\n<p><scribe-shadow id=\""crxjs-ext\"" data-crx=\""okfkdaglfjjjfefdcppliegebpoegaii\"" style=\""position: fixed; width: 0px; height: 0px; top: 0px; left: 0px; z-index: 2147483647; overflow: visible; visibility: visible;\""><\/scribe-shadow><\/p>""},{""field_blk_item_img"":""http:\/\/kawayou-reform-com.check-xserver.jp\/wp-content\/uploads\/2026\/05\/850c7612116999490846136e772ab7fd-1.jpg"",""field_blk_item_img_sp"":"""",""field_blk_item_ar"":"""",""field_blk_item_fit"":""cover"",""field_blk_item_pop"":""0"",""field_blk_item_link"":"""",""field_blk_item_title"":""シロアリ駆除の方法と手順"",""field_blk_item_text"":""<p>シロアリ駆除は、まず床下や水まわりなどの現地調査から始まり、被害の有無や範囲を正確に把握します。その後、木部への薬剤注入や土壌処理を行い、巣ごと駆除して再発を防ぎます。必要に応じてコンクリートへの穿孔処理や被害箇所の補修も実施します。施工後は清掃と最終確認を行い、状況を報告。さらに定期点検や予防処理を行うことで、長期的に安心できる住環境を維持します。<\/p>\r\n<p><scribe-shadow id=\""crxjs-ext\"" data-crx=\""okfkdaglfjjjfefdcppliegebpoegaii\"" style=\""position: fixed; width: 0px; height: 0px; top: 0px; left: 0px; z-index: 2147483647; overflow: visible; visibility: visible;\""><\/scribe-shadow><\/p>""},{""field_blk_item_img"":""http:\/\/kawayou-reform-com.check-xserver.jp\/wp-content\/uploads\/2026\/05\/6dee720f7498bb43c796216be1b36592-1.jpg"",""field_blk_item_img_sp"":"""",""field_blk_item_ar"":"""",""field_blk_item_fit"":""cover"",""field_blk_item_pop"":""0"",""field_blk_item_link"":"""",""field_blk_item_title"":""シロアリ被害を放置するリスク"",""field_blk_item_text"":""<p data-start=\""302\"" data-end=\""419\"">シロアリ被害を放置すると、床下や壁の内部で食害が進行し、柱や土台など建物の重要な構造部分が弱くなります。気づいたときには大規模な修繕や補強が必要となり、費用も時間も大きく膨らむ可能性があります。また、被害範囲が広がることで駆除作業も複雑化し、完全な対処が難しくなることも。住まいの安全性や資産価値を守るためにも、早期発見と迅速な対応が欠かせません。<\/p>\r\n<p><scribe-shadow id=\""crxjs-ext\"" data-crx=\""okfkdaglfjjjfefdcppliegebpoegaii\"" style=\""position: fixed; width: 0px; height: 0px; top: 0px; left: 0px; z-index: 2147483647; overflow: visible; visibility: visible;\""><\/scribe-shadow><\/p>""}]}]},{""field_sec_h_text"":"""",""field_sec_blocks"":[{""acf_fc_layout"":""layout_text"",""field_blk_text_h3"":"""",""field_blk_text_content"":""<p>川洋リフォームは名古屋市を中心に愛知県全域でシロアリ駆除の施工実績が豊富です。<\/p>\r\n<p>名古屋市内にお住まいでシロアリ駆除にお悩みのお客様は、ぜひ川洋リフォームにご相談ください。現地調査・お見積りは無料で承っております。<\/p>""}]},{""field_sec_h_text"":""名古屋市のシロアリ駆除の工事内容"",""field_sec_blocks"":[{""acf_fc_layout"":""layout_text"",""field_blk_text_h3"":"""",""field_blk_text_content"":""<p><span>シロアリ駆除の工事内容についてご説明します。<\/span><\/p>\r\n<p>&nbsp;<\/p>\r\n<p><span>1坪／被害箇所への薬剤注入／補修・部材交換<\/span><span>／防蟻・予防処理<\/span><\/p>\r\n<p><scribe-shadow id=\""crxjs-ext\"" data-crx=\""okfkdaglfjjjfefdcppliegebpoegaii\"" style=\""position: fixed; width: 0px; height: 0px; top: 0px; left: 0px; z-index: 2147483647; overflow: visible; visibility: visible;\""><\/scribe-shadow><\/p>""}]}]",,2,1,2,2,"{""field_664abb3e15fce"":""2"",""field_664aba5c9db6c"":""1"",""field_664ab54f1de04"":""2"",""field_664adae274ce6"":""2""}","<p>&nbsp;</p>
<p><scribe-shadow id=""crxjs-ext"" data-crx=""okfkdaglfjjjfefdcppliegebpoegaii"" style=""position: fixed; width: 0px; height: 0px; top: 0px; left: 0px; z-index: 2147483647; overflow: visible; visibility: visible;""></scribe-shadow></p>",1日,,,0,"{""field_677f1ba6c6a4c"":"""",""field_677f1ba6c6a4d"":0}",,1,"{""field_684276bc9841c"":"""",""field_6842779fccbf4"":1}",,1,"{""field_684278629e088"":"""",""field_684278629e089"":1}",,0,"{""field_677f1ba6c6a4c"":"""",""field_677f1ba6c6a4d"":0}",,1,"{""field_684276bc9841c"":"""",""field_6842779fccbf4"":1}",,1,"{""field_684278629e088"":"""",""field_684278629e089"":1}",,,0,"{""field_677f1ba6c6a4c"":"""",""field_677f1ba6c6a4d"":0}",,1,"{""field_684276bc9841c"":"""",""field_6842779fccbf4"":1}",,1,"{""field_684278629e088"":"""",""field_684278629e089"":1}"
